Date,Product ID,Product Name,Category,Demand (Units Sold),Inventory Level,Reorder Point,Lead Time (days),Supplier ID,Region,Warehouse,Stock Status,Order Quantity
2022-01-19,PRD1001,Smartphone,Electronics,41,213,81,3,SUP107,South America,WH-D,In Stock,0
2022-01-19,PRD1004,Smartwatch,Electronics,64,368,75,8,SUP105,South America,WH-C,In Stock,0
2022-01-19,PRD1004,Smartwatch,Electronics,30,141,126,4,SUP101,Europe,WH-D,In Stock,0
2022-01-19,PRD1005,T-Shirt,Clothing,17,337,113,4,SUP106,Oceania,WH-C,In Stock,0
2022-01-19,PRD1008,Jacket,Clothing,53,133,98,8,SUP104,Oceania,WH-B,In Stock,0
2022-01-19,PRD1010,Blender,Home & Kitchen,48,448,148,5,SUP100,South America,WH-D,In Stock,0
2022-01-19,PRD1013,Vacuum Cleaner,Home & Kitchen,86,109,107,8,SUP103,North America,WH-A,In Stock,0
2022-01-19,PRD1018,Basketball,Sports,23,395,84,12,SUP109,Oceania,WH-A,In Stock,0
2022-01-19,PRD1019,Treadmill,Sports,44,139,107,7,SUP104,Oceania,WH-A,In Stock,0
2022-01-19,PRD1022,Lipstick,Beauty,51,272,92,7,SUP101,Europe,WH-C,In Stock,0
2022-01-19,PRD1022,Lipstick,Beauty,41,267,141,11,SUP104,Europe,WH-B,In Stock,0
2022-01-19,PRD1023,Shampoo,Beauty,50,23,61,9,SUP107,North America,WH-C,Low Stock,169
2022-01-19,PRD1024,Sunscreen,Beauty,90,499,51,12,SUP108,Oceania,WH-C,In Stock,0
2022-01-20,PRD1001,Smartphone,Electronics,39,344,67,3,SUP107,Europe,WH-B,In Stock,0
2022-01-20,PRD1002,Tablet,Electronics,48,19,59,5,SUP109,Europe,WH-A,Low Stock,183
2022-01-20,PRD1004,Smartwatch,Electronics,38,148,137,12,SUP103,North America,WH-B,In Stock,0
2022-01-20,PRD1008,Jacket,Clothing,52,436,134,4,SUP106,Oceania,WH-A,In Stock,0
2022-01-20,PRD1010,Blender,Home & Kitchen,18,311,132,7,SUP109,South America,WH-C,In Stock,0
2022-01-20,PRD1010,Blender,Home & Kitchen,110,248,63,11,SUP108,Asia,WH-A,In Stock,0
2022-01-20,PRD1011,Microwave,Home & Kitchen,57,203,105,10,SUP108,Oceania,WH-D,In Stock,0
2022-01-20,PRD1015,Yoga Mat,Sports,71,355,103,12,SUP108,Asia,WH-A,In Stock,0
2022-01-20,PRD1015,Yoga Mat,Sports,71,95,69,13,SUP108,Asia,WH-C,In Stock,0
2022-01-20,PRD1016,Dumbbells,Sports,16,420,111,10,SUP108,Oceania,WH-D,In Stock,0
2022-01-20,PRD1020,Moisturizer,Beauty,105,364,123,3,SUP102,Oceania,WH-A,In Stock,0
2022-01-20,PRD1022,Lipstick,Beauty,55,443,122,7,SUP102,Oceania,WH-D,In Stock,0
2022-01-20,PRD1022,Lipstick,Beauty,7,114,101,9,SUP104,North America,WH-B,In Stock,0
2022-01-20,PRD1024,Sunscreen,Beauty,42,404,131,7,SUP109,Asia,WH-B,In Stock,0
2022-01-21,PRD1001,Smartphone,Electronics,9,176,98,4,SUP101,Oceania,WH-B,In Stock,0
2022-01-21,PRD1002,Tablet,Electronics,47,379,113,9,SUP103,South America,WH-C,In Stock,0
2022-01-21,PRD1002,Tablet,Electronics,20,452,122,7,SUP103,South America,WH-A,In Stock,0
2022-01-21,PRD1007,Sneakers,Clothing,43,129,118,3,SUP105,South America,WH-B,In Stock,0
2022-01-21,PRD1008,Jacket,Clothing,34,42,131,8,SUP104,Asia,WH-C,Low Stock,188
2022-01-21,PRD1009,Sweater,Clothing,71,457,78,11,SUP103,Asia,WH-B,In Stock,0
2022-01-21,PRD1009,Sweater,Clothing,136,32,124,11,SUP102,Asia,WH-D,Low Stock,122
2022-01-21,PRD1009,Sweater,Clothing,51,488,149,5,SUP104,South America,WH-D,In Stock,0
2022-01-21,PRD1011,Microwave,Home & Kitchen,19,437,72,9,SUP100,Europe,WH-C,In Stock,0
2022-01-21,PRD1014,Air Purifier,Home & Kitchen,78,83,80,8,SUP102,Europe,WH-C,In Stock,0
2022-01-21,PRD1015,Yoga Mat,Sports,58,59,58,9,SUP101,Europe,WH-B,In Stock,0
2022-01-21,PRD1017,Tennis Racket,Sports,77,450,96,6,SUP102,Asia,WH-D,In Stock,0
2022-01-21,PRD1018,Basketball,Sports,4,332,131,6,SUP108,Oceania,WH-B,In Stock,0
2022-01-21,PRD1020,Moisturizer,Beauty,23,82,125,4,SUP107,Asia,WH-D,Low Stock,267
2022-01-21,PRD1021,Perfume,Beauty,66,301,54,11,SUP102,Asia,WH-C,In Stock,0
2022-01-22,PRD1003,Headphones,Electronics,11,315,114,6,SUP106,North America,WH-A,In Stock,0
2022-01-22,PRD1008,Jacket,Clothing,73,12,51,9,SUP103,South America,WH-D,Low Stock,248
2022-01-22,PRD1013,Vacuum Cleaner,Home & Kitchen,62,29,103,3,SUP104,Europe,WH-C,Low Stock,273
2022-01-22,PRD1013,Vacuum Cleaner,Home & Kitchen,101,213,120,11,SUP105,North America,WH-C,In Stock,0
2022-01-22,PRD1018,Basketball,Sports,56,439,116,4,SUP106,Asia,WH-C,In Stock,0
2022-01-22,PRD1019,Treadmill,Sports,30,150,116,5,SUP107,Oceania,WH-C,In Stock,0
2022-01-23,PRD1004,Smartwatch,Electronics,61,259,117,10,SUP105,North America,WH-C,In Stock,0
2022-01-23,PRD1005,T-Shirt,Clothing,88,248,91,3,SUP102,Europe,WH-C,In Stock,0
2022-01-23,PRD1006,Jeans,Clothing,50,47,134,7,SUP105,South America,WH-B,Low Stock,113
2022-01-23,PRD1009,Sweater,Clothing,62,207,142,4,SUP106,South America,WH-C,In Stock,0
2022-01-23,PRD1011,Microwave,Home & Kitchen,60,148,120,13,SUP108,Oceania,WH-C,In Stock,0
2022-01-23,PRD1011,Microwave,Home & Kitchen,20,403,88,11,SUP100,Europe,WH-C,In Stock,0
2022-01-23,PRD1011,Microwave,Home & Kitchen,1,306,63,6,SUP106,Europe,WH-A,In Stock,0
2022-01-23,PRD1016,Dumbbells,Sports,65,422,122,4,SUP106,Europe,WH-B,In Stock,0
2022-01-23,PRD1019,Treadmill,Sports,36,205,103,9,SUP105,Asia,WH-A,In Stock,0
2022-01-23,PRD1022,Lipstick,Beauty,12,466,78,13,SUP104,Oceania,WH-D,In Stock,0
2022-01-23,PRD1023,Shampoo,Beauty,73,308,66,3,SUP100,Asia,WH-B,In Stock,0
2022-01-23,PRD1023,Shampoo,Beauty,55,360,89,4,SUP109,North America,WH-D,In Stock,0
2022-01-23,PRD1024,Sunscreen,Beauty,97,34,115,7,SUP109,South America,WH-A,Low Stock,283
2022-01-24,PRD1002,Tablet,Electronics,44,173,78,5,SUP105,South America,WH-C,In Stock,0
2022-01-24,PRD1002,Tablet,Electronics,85,265,86,7,SUP104,South America,WH-A,In Stock,0
2022-01-24,PRD1006,Jeans,Clothing,69,432,52,4,SUP106,North America,WH-D,In Stock,0
2022-01-24,PRD1007,Sneakers,Clothing,52,460,59,3,SUP104,North America,WH-C,In Stock,0
2022-01-24,PRD1007,Sneakers,Clothing,80,106,78,5,SUP109,Europe,WH-D,In Stock,0
2022-01-24,PRD1014,Air Purifier,Home & Kitchen,21,181,127,8,SUP100,Europe,WH-D,In Stock,0
2022-01-24,PRD1014,Air Purifier,Home & Kitchen,58,278,127,4,SUP108,South America,WH-D,In Stock,0
2022-01-24,PRD1015,Yoga Mat,Sports,11,81,72,9,SUP101,South America,WH-C,In Stock,0
2022-01-24,PRD1016,Dumbbells,Sports,76,175,135,7,SUP100,Europe,WH-D,In Stock,0
2022-01-24,PRD1019,Treadmill,Sports,27,19,109,10,SUP101,North America,WH-C,Low Stock,195
2022-01-24,PRD1020,Moisturizer,Beauty,0,280,57,6,SUP101,Europe,WH-B,In Stock,0
2022-01-24,PRD1021,Perfume,Beauty,83,498,136,8,SUP102,South America,WH-B,In Stock,0
2022-01-24,PRD1021,Perfume,Beauty,82,2,65,13,SUP103,Asia,WH-D,Low Stock,115
2022-01-24,PRD1021,Perfume,Beauty,0,61,101,6,SUP109,Europe,WH-C,Low Stock,292
2022-01-24,PRD1021,Perfume,Beauty,99,72,142,11,SUP100,North America,WH-A,Low Stock,113
2022-01-24,PRD1022,Lipstick,Beauty,93,437,75,4,SUP105,North America,WH-A,In Stock,0
2022-01-24,PRD1024,Sunscreen,Beauty,22,155,65,11,SUP108,South America,WH-B,In Stock,0
2022-01-25,PRD1001,Smartphone,Electronics,35,36,50,5,SUP100,Europe,WH-C,Low Stock,273
2022-01-25,PRD1003,Headphones,Electronics,18,110,149,8,SUP101,North America,WH-D,Low Stock,182
2022-01-25,PRD1004,Smartwatch,Electronics,41,17,96,8,SUP108,Oceania,WH-C,Low Stock,227
2022-01-25,PRD1005,T-Shirt,Clothing,100,253,69,8,SUP104,South America,WH-B,In Stock,0
2022-01-25,PRD1005,T-Shirt,Clothing,17,250,106,4,SUP103,Asia,WH-A,In Stock,0
2022-01-25,PRD1006,Jeans,Clothing,49,2,83,12,SUP109,North America,WH-C,Low Stock,211
2022-01-25,PRD1007,Sneakers,Clothing,3,154,87,3,SUP105,North America,WH-A,In Stock,0
2022-01-25,PRD1011,Microwave,Home & Kitchen,5,417,71,6,SUP106,South America,WH-C,In Stock,0
2022-01-25,PRD1011,Microwave,Home & Kitchen,66,230,148,8,SUP102,South America,WH-D,In Stock,0
2022-01-25,PRD1011,Microwave,Home & Kitchen,41,104,61,11,SUP104,South America,WH-C,In Stock,0
2022-01-25,PRD1012,Coffee Maker,Home & Kitchen,31,78,117,6,SUP101,Oceania,WH-D,Low Stock,290
2022-01-25,PRD1015,Yoga Mat,Sports,8,114,117,6,SUP107,Europe,WH-B,Low Stock,115
2022-01-25,PRD1022,Lipstick,Beauty,98,418,76,7,SUP102,North America,WH-B,In Stock,0
2022-01-25,PRD1023,Shampoo,Beauty,12,390,81,10,SUP100,South America,WH-C,In Stock,0
2022-01-26,PRD1000,Laptop,Electronics,68,63,74,10,SUP101,North America,WH-D,Low Stock,111
2022-01-26,PRD1001,Smartphone,Electronics,85,102,114,4,SUP106,Asia,WH-A,Low Stock,270
2022-01-26,PRD1006,Jeans,Clothing,78,339,106,12,SUP109,Europe,WH-B,In Stock,0
2022-01-26,PRD1008,Jacket,Clothing,96,220,89,9,SUP106,Asia,WH-D,In Stock,0
2022-01-26,PRD1016,Dumbbells,Sports,78,65,74,10,SUP102,South America,WH-A,Low Stock,141
2022-01-26,PRD1018,Basketball,Sports,65,299,54,8,SUP109,South America,WH-C,In Stock,0
2022-01-26,PRD1018,Basketball,Sports,19,55,51,3,SUP107,South America,WH-C,In Stock,0
2022-01-26,PRD1021,Perfume,Beauty,33,264,110,6,SUP109,Oceania,WH-B,In Stock,0
2022-01-26,PRD1021,Perfume,Beauty,66,10,76,5,SUP101,Oceania,WH-C,Low Stock,280
2022-01-26,PRD1022,Lipstick,Beauty,81,22,90,12,SUP107,South America,WH-D,Low Stock,150
2022-01-26,PRD1022,Lipstick,Beauty,116,17,73,8,SUP107,Asia,WH-A,Low Stock,123
2022-01-26,PRD1022,Lipstick,Beauty,79,38,72,11,SUP103,North America,WH-A,Low Stock,224
2022-01-27,PRD1000,Laptop,Electronics,49,421,75,11,SUP107,South America,WH-A,In Stock,0
2022-01-27,PRD1000,Laptop,Electronics,35,172,132,6,SUP102,Europe,WH-A,In Stock,0
2022-01-27,PRD1001,Smartphone,Electronics,101,232,112,12,SUP109,Asia,WH-A,In Stock,0
2022-01-27,PRD1002,Tablet,Electronics,27,279,78,7,SUP100,Asia,WH-D,In Stock,0
2022-01-27,PRD1002,Tablet,Electronics,67,404,101,9,SUP102,North America,WH-A,In Stock,0
2022-01-27,PRD1005,T-Shirt,Clothing,18,485,114,8,SUP103,Asia,WH-B,In Stock,0
2022-01-27,PRD1005,T-Shirt,Clothing,103,163,81,9,SUP104,Asia,WH-B,In Stock,0
2022-01-27,PRD1007,Sneakers,Clothing,46,226,140,6,SUP109,South America,WH-B,In Stock,0
2022-01-27,PRD1008,Jacket,Clothing,0,287,122,3,SUP102,Europe,WH-C,In Stock,0
2022-01-27,PRD1014,Air Purifier,Home & Kitchen,55,370,67,6,SUP101,Oceania,WH-A,In Stock,0
2022-01-27,PRD1015,Yoga Mat,Sports,4,236,128,12,SUP105,Europe,WH-D,In Stock,0
2022-01-27,PRD1015,Yoga Mat,Sports,46,415,127,8,SUP100,Asia,WH-B,In Stock,0
2022-01-27,PRD1020,Moisturizer,Beauty,30,215,61,9,SUP106,Europe,WH-D,In Stock,0
2022-01-27,PRD1020,Moisturizer,Beauty,4,54,89,9,SUP108,Europe,WH-A,Low Stock,134
2022-01-27,PRD1022,Lipstick,Beauty,52,478,61,7,SUP103,Europe,WH-A,In Stock,0
2022-01-27,PRD1023,Shampoo,Beauty,62,63,99,9,SUP106,North America,WH-D,Low Stock,155
2022-01-27,PRD1024,Sunscreen,Beauty,43,267,102,9,SUP109,Oceania,WH-A,In Stock,0
2022-01-28,PRD1001,Smartphone,Electronics,19,228,54,3,SUP107,South America,WH-D,In Stock,0
2022-01-28,PRD1001,Smartphone,Electronics,17,491,81,3,SUP107,Oceania,WH-A,In Stock,0
2022-01-28,PRD1005,T-Shirt,Clothing,58,148,77,10,SUP105,North America,WH-D,In Stock,0
2022-01-28,PRD1005,T-Shirt,Clothing,47,224,82,11,SUP107,North America,WH-C,In Stock,0
2022-01-28,PRD1007,Sneakers,Clothing,41,240,137,12,SUP101,South America,WH-A,In Stock,0
2022-01-28,PRD1009,Sweater,Clothing,78,343,100,4,SUP109,South America,WH-C,In Stock,0
2022-01-28,PRD1011,Microwave,Home & Kitchen,14,84,92,9,SUP107,South America,WH-D,Low Stock,216
2022-01-28,PRD1013,Vacuum Cleaner,Home & Kitchen,87,62,113,11,SUP103,Oceania,WH-C,Low Stock,179
2022-01-28,PRD1014,Air Purifier,Home & Kitchen,30,362,139,3,SUP109,Oceania,WH-C,In Stock,0
2022-01-28,PRD1018,Basketball,Sports,22,479,134,8,SUP101,Asia,WH-D,In Stock,0
2022-01-28,PRD1020,Moisturizer,Beauty,79,107,116,12,SUP109,Europe,WH-A,Low Stock,134
2022-01-28,PRD1020,Moisturizer,Beauty,44,293,115,3,SUP102,Oceania,WH-C,In Stock,0
2022-01-28,PRD1022,Lipstick,Beauty,5,32,120,7,SUP109,North America,WH-A,Low Stock,210
2022-01-28,PRD1022,Lipstick,Beauty,4,63,86,5,SUP106,North America,WH-B,Low Stock,182
2022-01-28,PRD1022,Lipstick,Beauty,15,149,74,5,SUP106,North America,WH-B,In Stock,0
2022-01-28,PRD1024,Sunscreen,Beauty,83,260,106,13,SUP106,North America,WH-B,In Stock,0
2022-01-28,PRD1024,Sunscreen,Beauty,77,267,94,8,SUP102,North America,WH-A,In Stock,0
2022-01-29,PRD1004,Smartwatch,Electronics,29,293,142,7,SUP103,Asia,WH-B,In Stock,0
2022-01-29,PRD1004,Smartwatch,Electronics,44,12,99,6,SUP100,Oceania,WH-D,Low Stock,199
2022-01-29,PRD1007,Sneakers,Clothing,101,115,104,13,SUP106,Oceania,WH-C,In Stock,0
2022-01-29,PRD1007,Sneakers,Clothing,100,5,52,6,SUP107,Asia,WH-B,Low Stock,125
2022-01-29,PRD1008,Jacket,Clothing,100,473,131,11,SUP104,Europe,WH-C,In Stock,0
2022-01-29,PRD1015,Yoga Mat,Sports,21,63,115,13,SUP102,South America,WH-C,Low Stock,199
2022-01-29,PRD1016,Dumbbells,Sports,56,210,119,3,SUP106,Europe,WH-A,In Stock,0
2022-01-29,PRD1017,Tennis Racket,Sports,31,332,90,4,SUP104,Oceania,WH-D,In Stock,0
2022-01-29,PRD1017,Tennis Racket,Sports,36,88,69,8,SUP103,North America,WH-C,In Stock,0
2022-01-29,PRD1020,Moisturizer,Beauty,60,474,100,10,SUP102,South America,WH-B,In Stock,0
2022-01-29,PRD1023,Shampoo,Beauty,89,68,101,8,SUP105,North America,WH-A,Low Stock,276
2022-01-30,PRD1000,Laptop,Electronics,37,91,52,13,SUP105,Asia,WH-B,In Stock,0
2022-01-30,PRD1002,Tablet,Electronics,58,251,83,3,SUP103,South America,WH-D,In Stock,0
2022-01-30,PRD1002,Tablet,Electronics,68,195,145,4,SUP109,Asia,WH-A,In Stock,0
2022-01-30,PRD1003,Headphones,Electronics,30,102,84,12,SUP106,Europe,WH-D,In Stock,0
2022-01-30,PRD1003,Headphones,Electronics,59,259,64,9,SUP100,North America,WH-C,In Stock,0
2022-01-30,PRD1004,Smartwatch,Electronics,10,495,144,13,SUP105,Asia,WH-D,In Stock,0
2022-01-30,PRD1004,Smartwatch,Electronics,86,2,58,10,SUP108,North America,WH-D,Low Stock,299
2022-01-30,PRD1008,Jacket,Clothing,45,444,103,7,SUP100,Europe,WH-A,In Stock,0
2022-01-30,PRD1008,Jacket,Clothing,86,478,66,8,SUP104,North America,WH-B,In Stock,0
2022-01-30,PRD1011,Microwave,Home & Kitchen,39,219,117,9,SUP105,Oceania,WH-A,In Stock,0
2022-01-30,PRD1012,Coffee Maker,Home & Kitchen,63,227,59,8,SUP101,Europe,WH-D,In Stock,0
2022-01-30,PRD1014,Air Purifier,Home & Kitchen,77,182,102,10,SUP108,Asia,WH-C,In Stock,0
2022-01-30,PRD1014,Air Purifier,Home & Kitchen,13,426,52,13,SUP104,Oceania,WH-A,In Stock,0
2022-01-30,PRD1014,Air Purifier,Home & Kitchen,96,42,79,10,SUP106,South America,WH-A,Low Stock,100
2022-01-30,PRD1014,Air Purifier,Home & Kitchen,67,246,110,13,SUP101,South America,WH-C,In Stock,0
2022-01-30,PRD1015,Yoga Mat,Sports,35,453,127,12,SUP107,South America,WH-D,In Stock,0
2022-01-30,PRD1015,Yoga Mat,Sports,14,237,73,7,SUP103,North America,WH-A,In Stock,0
2022-01-30,PRD1016,Dumbbells,Sports,83,432,101,10,SUP101,Oceania,WH-A,In Stock,0
2022-01-30,PRD1017,Tennis Racket,Sports,73,373,137,6,SUP100,South America,WH-D,In Stock,0
2022-01-30,PRD1020,Moisturizer,Beauty,31,337,97,9,SUP109,Asia,WH-D,In Stock,0
2022-01-30,PRD1020,Moisturizer,Beauty,39,395,58,4,SUP102,Oceania,WH-B,In Stock,0
2022-01-30,PRD1022,Lipstick,Beauty,90,221,125,12,SUP106,Europe,WH-B,In Stock,0
2022-01-30,PRD1022,Lipstick,Beauty,41,389,134,10,SUP100,Asia,WH-D,In Stock,0
2022-01-31,PRD1000,Laptop,Electronics,19,92,122,8,SUP109,Europe,WH-D,Low Stock,132
2022-01-31,PRD1003,Headphones,Electronics,41,324,79,10,SUP107,Asia,WH-C,In Stock,0
2022-01-31,PRD1004,Smartwatch,Electronics,58,177,52,3,SUP101,Oceania,WH-A,In Stock,0
2022-01-31,PRD1004,Smartwatch,Electronics,50,101,135,13,SUP109,Asia,WH-A,Low Stock,246
2022-01-31,PRD1006,Jeans,Clothing,72,252,88,7,SUP106,Asia,WH-B,In Stock,0
2022-01-31,PRD1006,Jeans,Clothing,97,382,55,11,SUP100,Europe,WH-C,In Stock,0
2022-01-31,PRD1007,Sneakers,Clothing,53,280,112,5,SUP107,South America,WH-D,In Stock,0
2022-01-31,PRD1007,Sneakers,Clothing,55,348,141,10,SUP100,Oceania,WH-B,In Stock,0
2022-01-31,PRD1008,Jacket,Clothing,54,89,98,4,SUP105,Oceania,WH-B,Low Stock,255
2022-01-31,PRD1012,Coffee Maker,Home & Kitchen,18,324,136,5,SUP100,North America,WH-C,In Stock,0
2022-01-31,PRD1013,Vacuum Cleaner,Home & Kitchen,54,389,119,12,SUP102,Europe,WH-A,In Stock,0
2022-01-31,PRD1015,Yoga Mat,Sports,65,417,102,13,SUP103,North America,WH-B,In Stock,0
2022-01-31,PRD1015,Yoga Mat,Sports,54,486,123,7,SUP106,Europe,WH-A,In Stock,0
2022-01-31,PRD1017,Tennis Racket,Sports,0,270,143,12,SUP109,Oceania,WH-B,In Stock,0
2022-02-01,PRD1000,Laptop,Electronics,75,60,90,11,SUP101,Asia,WH-B,Low Stock,297
2022-02-01,PRD1001,Smartphone,Electronics,0,464,60,12,SUP105,North America,WH-A,In Stock,0
2022-02-01,PRD1005,T-Shirt,Clothing,97,444,59,9,SUP100,Oceania,WH-A,In Stock,0
2022-02-01,PRD1006,Jeans,Clothing,33,458,136,4,SUP100,Europe,WH-C,In Stock,0
2022-02-01,PRD1006,Jeans,Clothing,77,318,69,11,SUP102,Oceania,WH-B,In Stock,0
2022-02-01,PRD1007,Sneakers,Clothing,91,409,102,9,SUP106,Asia,WH-D,In Stock,0
2022-02-01,PRD1011,Microwave,Home & Kitchen,61,218,98,10,SUP108,Asia,WH-C,In Stock,0
2022-02-01,PRD1011,Microwave,Home & Kitchen,122,498,127,9,SUP100,North America,WH-B,In Stock,0
2022-02-01,PRD1016,Dumbbells,Sports,52,72,54,7,SUP102,Oceania,WH-C,In Stock,0
2022-02-01,PRD1018,Basketball,Sports,102,374,94,8,SUP105,Oceania,WH-B,In Stock,0
2022-02-01,PRD1024,Sunscreen,Beauty,18,91,67,5,SUP101,Europe,WH-B,In Stock,0
2022-02-01,PRD1024,Sunscreen,Beauty,20,167,95,9,SUP106,Oceania,WH-C,In Stock,0
2022-02-02,PRD1000,Laptop,Electronics,50,262,67,8,SUP104,Oceania,WH-B,In Stock,0
2022-02-02,PRD1002,Tablet,Electronics,19,285,119,3,SUP107,Europe,WH-D,In Stock,0
2022-02-02,PRD1008,Jacket,Clothing,0,379,125,12,SUP103,Asia,WH-A,In Stock,0
2022-02-02,PRD1009,Sweater,Clothing,65,45,76,13,SUP101,Oceania,WH-D,Low Stock,226
2022-02-02,PRD1010,Blender,Home & Kitchen,75,343,75,8,SUP103,Asia,WH-B,In Stock,0
2022-02-02,PRD1014,Air Purifier,Home & Kitchen,50,206,105,5,SUP105,Oceania,WH-C,In Stock,0
2022-02-02,PRD1015,Yoga Mat,Sports,50,171,135,13,SUP102,North America,WH-C,In Stock,0
2022-02-02,PRD1017,Tennis Racket,Sports,46,211,145,11,SUP101,South America,WH-A,In Stock,0
2022-02-02,PRD1017,Tennis Racket,Sports,57,298,122,10,SUP100,Europe,WH-D,In Stock,0
2022-02-02,PRD1017,Tennis Racket,Sports,36,309,52,11,SUP102,Oceania,WH-D,In Stock,0
2022-02-03,PRD1003,Headphones,Electronics,37,428,63,13,SUP108,South America,WH-B,In Stock,0
2022-02-03,PRD1005,T-Shirt,Clothing,88,254,123,6,SUP104,Europe,WH-B,In Stock,0
2022-02-03,PRD1006,Jeans,Clothing,80,236,133,7,SUP101,North America,WH-D,In Stock,0
2022-02-03,PRD1007,Sneakers,Clothing,51,117,52,13,SUP101,South America,WH-A,In Stock,0
2022-02-03,PRD1007,Sneakers,Clothing,71,195,71,6,SUP107,Asia,WH-B,In Stock,0
2022-02-03,PRD1015,Yoga Mat,Sports,64,348,54,11,SUP107,Oceania,WH-D,In Stock,0
2022-02-03,PRD1018,Basketball,Sports,95,384,90,12,SUP104,North America,WH-D,In Stock,0
2022-02-04,PRD1000,Laptop,Electronics,48,225,142,5,SUP106,Asia,WH-A,In Stock,0
2022-02-04,PRD1000,Laptop,Electronics,69,405,97,6,SUP100,Europe,WH-A,In Stock,0
2022-02-04,PRD1005,T-Shirt,Clothing,32,333,110,4,SUP100,North America,WH-C,In Stock,0
2022-02-04,PRD1005,T-Shirt,Clothing,97,223,52,8,SUP102,North America,WH-A,In Stock,0
2022-02-04,PRD1005,T-Shirt,Clothing,65,119,69,5,SUP101,South America,WH-B,In Stock,0
2022-02-04,PRD1006,Jeans,Clothing,65,25,63,8,SUP107,North America,WH-A,Low Stock,150
2022-02-04,PRD1006,Jeans,Clothing,47,142,132,8,SUP107,Oceania,WH-C,In Stock,0
2022-02-04,PRD1007,Sneakers,Clothing,88,233,79,5,SUP106,Europe,WH-A,In Stock,0
2022-02-04,PRD1008,Jacket,Clothing,52,477,72,7,SUP100,Oceania,WH-A,In Stock,0
2022-02-04,PRD1009,Sweater,Clothing,61,382,78,8,SUP102,Europe,WH-A,In Stock,0
2022-02-04,PRD1009,Sweater,Clothing,104,473,90,11,SUP100,South America,WH-A,In Stock,0
2022-02-04,PRD1012,Coffee Maker,Home & Kitchen,28,213,130,5,SUP103,Asia,WH-B,In Stock,0
2022-02-04,PRD1013,Vacuum Cleaner,Home & Kitchen,109,0,127,6,SUP101,Asia,WH-C,Out of Stock,169
2022-02-04,PRD1013,Vacuum Cleaner,Home & Kitchen,29,1,84,13,SUP100,Oceania,WH-A,Low Stock,277
2022-02-04,PRD1014,Air Purifier,Home & Kitchen,79,411,70,4,SUP104,Oceania,WH-B,In Stock,0
2022-02-04,PRD1014,Air Purifier,Home & Kitchen,104,284,87,7,SUP107,Asia,WH-B,In Stock,0
2022-02-04,PRD1021,Perfume,Beauty,45,307,118,4,SUP108,Europe,WH-A,In Stock,0
2022-02-04,PRD1022,Lipstick,Beauty,51,350,107,7,SUP109,Asia,WH-D,In Stock,0
2022-02-05,PRD1004,Smartwatch,Electronics,66,278,129,8,SUP109,Asia,WH-B,In Stock,0
2022-02-05,PRD1006,Jeans,Clothing,77,426,54,6,SUP108,North America,WH-C,In Stock,0
2022-02-05,PRD1008,Jacket,Clothing,72,439,114,9,SUP107,Asia,WH-D,In Stock,0
2022-02-05,PRD1013,Vacuum Cleaner,Home & Kitchen,73,302,120,8,SUP107,South America,WH-A,In Stock,0
2022-02-05,PRD1014,Air Purifier,Home & Kitchen,52,394,104,3,SUP108,Oceania,WH-C,In Stock,0
2022-02-05,PRD1016,Dumbbells,Sports,64,241,90,7,SUP104,North America,WH-A,In Stock,0
2022-02-05,PRD1017,Tennis Racket,Sports,82,489,86,10,SUP109,Europe,WH-B,In Stock,0
2022-02-05,PRD1018,Basketball,Sports,34,431,68,5,SUP102,Europe,WH-A,In Stock,0
2022-02-05,PRD1019,Treadmill,Sports,84,373,56,8,SUP100,South America,WH-D,In Stock,0
2022-02-05,PRD1020,Moisturizer,Beauty,16,481,68,9,SUP107,North America,WH-A,In Stock,0
2022-02-05,PRD1020,Moisturizer,Beauty,37,482,137,13,SUP100,Oceania,WH-C,In Stock,0
2022-02-05,PRD1020,Moisturizer,Beauty,102,46,107,3,SUP107,South America,WH-C,Low Stock,146
2022-02-05,PRD1022,Lipstick,Beauty,8,145,67,8,SUP108,Asia,WH-C,In Stock,0
2022-02-05,PRD1022,Lipstick,Beauty,19,135,63,10,SUP106,Europe,WH-D,In Stock,0
2022-02-05,PRD1022,Lipstick,Beauty,42,99,74,6,SUP105,North America,WH-A,In Stock,0
2022-02-05,PRD1023,Shampoo,Beauty,54,82,121,5,SUP105,South America,WH-A,Low Stock,161
2022-02-06,PRD1002,Tablet,Electronics,95,439,56,13,SUP109,Asia,WH-B,In Stock,0
2022-02-06,PRD1003,Headphones,Electronics,85,490,98,12,SUP102,Europe,WH-C,In Stock,0
2022-02-06,PRD1004,Smartwatch,Electronics,46,189,67,12,SUP105,North America,WH-C,In Stock,0
2022-02-06,PRD1005,T-Shirt,Clothing,57,496,136,5,SUP101,Europe,WH-A,In Stock,0
2022-02-06,PRD1006,Jeans,Clothing,101,212,120,4,SUP107,South America,WH-D,In Stock,0
2022-02-06,PRD1006,Jeans,Clothing,35,291,59,8,SUP105,North America,WH-C,In Stock,0
2022-02-06,PRD1008,Jacket,Clothing,51,347,148,13,SUP100,South America,WH-B,In Stock,0
2022-02-06,PRD1009,Sweater,Clothing,58,324,119,8,SUP104,Asia,WH-C,In Stock,0
2022-02-06,PRD1010,Blender,Home & Kitchen,49,170,108,5,SUP107,Asia,WH-C,In Stock,0
2022-02-06,PRD1011,Microwave,Home & Kitchen,71,84,141,6,SUP100,Oceania,WH-B,Low Stock,237
